app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Texture Trainer,texture-trainer,Texture recognition,TT061,,Developing,multiple-choice,1,Which term best describes the texture of this extract? (1),Homophonic,Homophonic | Monophonic | Polyphonic | Heterophonic,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT061.mp3,yes,,,,,,Homophonic chordal texture,Developing,,"Johannes Brahms — Symphony No. 4 in E minor, Op. 98 — III. Allegro giocoso",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT062,,Developing,multiple-choice,1,Identify the texture.,One unaccompanied melodic line,One unaccompanied melodic line | A melody with chordal accompaniment | Several independent overlapping melodies | All voices moving in chords,monophonic,modules/texture-trainer/audio/TT062.mp3,yes,,,,,,Monophonic texture,Developing,,"J. S. Bach — Cello Suite No. 1 in G major, BWV 1007 — V. Minuets",,"John Michel, cello",https://commons.wikimedia.org/wiki/File:JOHN_MICHEL_CELLO-J_S_BACH_CELLO_SUITE_1_in_G_Minuets.ogg,CC BY-SA 3.0,Original source extract: 15–26s. Credit John Michel; link CC BY-SA 3.0; state that the audio was edited; distribute the adapted clip under compatible share-alike terms.
Texture Trainer,texture-trainer,Texture recognition,TT063,,Developing,multiple-choice,1,Which description best matches the texture of this extract? (1),A principal melody supported by other parts,A principal melody supported by other parts | Several equal independent melodies | One unaccompanied line | A subject entering successively as a fugue,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT063.mp3,yes,,,,,,Homophonic chordal texture,Developing,,"Antonín Dvořák — String Quartet No. 12 in F major, Op. 96 ‘American’ — I. Allegro ma non troppo",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT064,,Developing,short-text,1,Which description best matches the relationship between the parts? (1),A melody is supported only by block chords,,fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices,modules/texture-trainer/audio/TT064.mp3,yes,,,,,,Fugal polyphony,Developing,,"J. S. Bach — The Well-Tempered Clavier, Book I: Fugue No. 2 in C minor, BWV 847",,Kimiko Ishizaka,"https://commons.wikimedia.org/wiki/File:Kimiko_Ishizaka_-_Bach_-_Well-Tempered_Clavier,_Book_1_-_04_Fugue_No._2_in_C_minor,_BWV_847.ogg",CC0 1.0,Original source extract: 24–35s. Recording performed by Kimiko Ishizaka and released under CC0 1.0 through the Open Well-Tempered Clavier project. Credit is still recommended in EchoAural's source record.
Texture Trainer,texture-trainer,Texture recognition,TT065,,Foundation,multiple-choice,1,Identify the texture.,Monophonic,Monophonic | Homophonic | Polyphonic,monophonic,modules/texture-trainer/audio/TT065.mp3,yes,,,,,,Monophonic texture,Foundation,,"J. S. Bach — Cello Suite No. 1 in G major, BWV 1007 — VI. Gigue",,"John Michel, cello",https://commons.wikimedia.org/wiki/File:JOHN_MICHEL_CELLO-J_S_BACH_CELLO_SUITE_1_in_G_Gigue.ogg,CC BY-SA 3.0,Original source extract: 10–21s. Credit John Michel; link CC BY-SA 3.0; state that the audio was edited; distribute the adapted clip under compatible share-alike terms.
Texture Trainer,texture-trainer,Texture recognition,TT066,,Securing,short-text,1,Which description best matches the texture of this extract? (1),A principal melody supported by other parts,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT066.mp3,yes,,,,,,Melody and accompaniment,Securing,,"Antonín Dvořák — String Quartet No. 12 in F major, Op. 96 ‘American’ — II. Lento",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT067,,Developing,multiple-choice,1,Which description best matches the relationship between the parts? (1),Independent melodic lines overlap,Independent melodic lines overlap | All parts move together rhythmically | One line is heard alone | A melody is supported only by block chords,polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic,modules/texture-trainer/audio/TT067.mp3,yes,,,,,,Polyphonic texture,Developing,,"Antonín Dvořák — String Quartet No. 12 in F major, Op. 96 ‘American’ — III. Molto vivace",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 35–46s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT068,,Foundation,multiple-choice,1,Identify the texture.,Monophonic,Monophonic | Homophonic | Polyphonic,monophonic,modules/texture-trainer/audio/TT068.mp3,yes,,,,,,Monophonic texture,Foundation,,"J. S. Bach — Partita in A minor for solo flute, BWV 1013 — I. Allemande",,"Scott Goff, flute",https://commons.wikimedia.org/wiki/File:Bach_-_Partita_For_Solo_Flute_-_Modern_Flute_-_1._Allemande.ogg,CC BY-SA 2.0 / EFF Open Audio-compatible,Original source extract: 14–25s. Credit Scott Goff and the Al Goldstein/Pandora Music source; link CC BY-SA 2.0; state that the audio was edited.
Texture Trainer,texture-trainer,Texture recognition,TT069,,Securing,short-text,1,Name the texture heard in the extract. (1),A principal melody supported by other parts,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT069.mp3,yes,,,,,,Homophonic texture,Securing,,"Antonín Dvořák — String Quartet No. 12 in F major, Op. 96 ‘American’ — IV. Finale",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT070,,Securing,short-text,1,Which description best matches the relationship between the parts? (1),Independent melodic lines overlap,,polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic,modules/texture-trainer/audio/TT070.mp3,yes,,,,,,Polyphonic texture,Securing,,"Joseph Haydn — String Quartet in D major, Hob.III:63, Op.64 No.5 ‘The Lark’ — IV. Finale",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 20–31s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT071,,Securing,short-text,1,Which description best matches the texture of this extract? (1),A principal melody supported by other parts,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT071.mp3,yes,,,,,,Homophonic texture,Securing,,"Edvard Grieg — Peer Gynt Suite No. 1, Op. 46 — I. Morning Mood",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT072,,Securing,short-text,1,Describe the texture in this extract. (1),Independent melodic lines overlap,,polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic,modules/texture-trainer/audio/TT072.mp3,yes,,,,,,Polyphonic texture,Securing,,"Felix Mendelssohn — Symphony No. 4 in A major, Op. 90 ‘Italian’ — IV. Saltarello: Presto",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 25–36s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT073,,Developing,multiple-choice,1,Which description best matches the texture of this extract? (1),Homophonic,Homophonic | Polyphonic | Contrapuntal | Antiphonal,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords,modules/texture-trainer/audio/TT073.mp3,yes,,,,,,Homophonic texture,Developing,,"Edvard Grieg — Peer Gynt Suite No. 1, Op. 46 — II. The Death of Åse",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT075,,Foundation,multiple-choice,1,Identify the texture in this extract. (1),Monophonic,Monophonic | Homophonic | Polyphonic,monophonic | monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line | no accompaniment | without accompaniment | no simultaneous accompaniment | no simultaneous independent accompaniment | single performer | one performer | one instrument is heard | one voice is heard | broken chords imply harmony | broken chords do not create separate parts,modules/texture-trainer/audio/TT075.mp3,yes,,,,,,Monophonic texture,Foundation,,"J. S. Bach — Partita in A minor for solo flute, BWV 1013 — II. Courante",,"Scott Goff, flute",https://commons.wikimedia.org/wiki/File:Bach_-_Partita_For_Solo_Flute_-_Modern_Flute_-_2._Courante.ogg,CC BY-SA 2.0 / EFF Open Audio-compatible,Original source extract: 8–19s. Credit Scott Goff and the Al Goldstein/Pandora Music source; link CC BY-SA 2.0; state that the audio was edited.
Texture Trainer,texture-trainer,Texture recognition,TT076,,Developing,multiple-choice,1,Identify the texture in this extract. (1),Homophonic,Homophonic | Polyphonic | Contrapuntal | Fugal,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT076.mp3,yes,,,,,,Homophonic texture,Developing,,"Edvard Grieg — Peer Gynt Suite No. 1, Op. 46 — IV. In the Hall of the Mountain King",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT077,,Mastering,extended-text,2,Identify the texture and give one musical reason for your answer. (2),Fugal imitation,,fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices,modules/texture-trainer/audio/TT077.mp3,yes,,,,,,Fugal polyphony,Mastering,,"J. S. Bach — The Well-Tempered Clavier, Book I: Fugue No. 9 in E major, BWV 854",,Kimiko Ishizaka,"https://commons.wikimedia.org/wiki/File:Kimiko_Ishizaka_-_Bach_-_Well-Tempered_Clavier,_Book_1_-_18_Fugue_No._9_in_E_major,_BWV_854.ogg",CC0 1.0,Original source extract: 24–35s. Recording performed by Kimiko Ishizaka and released under CC0 1.0 through the Open Well-Tempered Clavier project. Credit is still recommended in EchoAural's source record.
Texture Trainer,texture-trainer,Texture recognition,TT078,,Foundation,multiple-choice,1,Identify the texture in this extract. (1),Monophonic,Monophonic | Homophonic | Polyphonic,monophonic | monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line | no accompaniment | without accompaniment | no simultaneous accompaniment | no simultaneous independent accompaniment | single performer | one performer | one instrument is heard | one voice is heard | broken chords imply harmony | broken chords do not create separate parts,modules/texture-trainer/audio/TT078.mp3,yes,,,,,,Monophonic texture,Foundation,,"J. S. Bach — Partita in A minor for solo flute, BWV 1013 — III. Sarabande",,"Scott Goff, flute",https://commons.wikimedia.org/wiki/File:Bach_-_Partita_For_Solo_Flute_-_Modern_Flute_-_3._Sarabande.ogg,CC BY-SA 2.0 / EFF Open Audio-compatible,Original source extract: 18–29s. Credit Scott Goff and the Al Goldstein/Pandora Music source; link CC BY-SA 2.0; state that the audio was edited.
Texture Trainer,texture-trainer,Texture recognition,TT079,,Mastering,extended-text,2,Identify the texture and give one musical reason for your answer. (2),Homophonic,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT079.mp3,yes,,,,,,Homophonic texture,Mastering,,"Joseph Haydn — String Quartet in D major, Hob.III:63, Op.64 No.5 ‘The Lark’ — I. Allegro moderato",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 5–16s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT080,,Developing,multiple-choice,1,Identify the texture in this extract. (1),Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic,modules/texture-trainer/audio/TT080.mp3,yes,,,,,,Polyphonic texture,Developing,,"W. A. Mozart — Symphony No. 40 in G minor, K.550 — IV. Allegro assai",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 31–42s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT081,,Foundation,multiple-choice,1,Identify the texture in this extract. (1),Monophonic,Monophonic | Homophonic | Polyphonic,monophonic | monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line | no accompaniment | without accompaniment | no simultaneous accompaniment | no simultaneous independent accompaniment | single performer | one performer | one instrument is heard | one voice is heard | broken chords imply harmony | broken chords do not create separate parts,modules/texture-trainer/audio/TT081.mp3,yes,,,,,,Monophonic texture,Foundation,,"J. S. Bach — Partita in A minor for solo flute, BWV 1013 — IV. Bourrée anglaise",,"Scott Goff, flute",https://commons.wikimedia.org/wiki/File:Bach_-_Partita_For_Solo_Flute_-_Modern_Flute_-_4._Bouree.ogg,CC BY-SA 2.0 / EFF Open Audio-compatible,Original source extract: 6–17s. Credit Scott Goff and the Al Goldstein/Pandora Music source; link CC BY-SA 2.0; state that the audio was edited.
Texture Trainer,texture-trainer,Texture recognition,TT082,,Mastering,short-text,2,Identify the texture and give one musical reason for your answer. (2),Melody and accompaniment,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT082.mp3,yes,,,,,,Melody and accompaniment,Mastering,,"Joseph Haydn — String Quartet in D major, Hob.III:63, Op.64 No.5 ‘The Lark’ — II. Adagio cantabile",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT083,,Mastering,extended-text,2,Identify the texture and give one musical reason for your answer. (2),Polyphonic,,polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts,modules/texture-trainer/audio/TT083.mp3,yes,,,,,,Polyphonic texture,Mastering,,"J. S. Bach — Brandenburg Concerto No. 3 in G major, BWV 1048 — III. Allegro",,Advent Chamber Orchestra / performers listed on source page,https://commons.wikimedia.org/wiki/File:Bach_-_Brandenburg_Concerto_No._3_-_3._Allegro.ogg,CC BY-SA 2.0,Original source extract: 22–33s. Credit the ensemble and performers on the Commons page; link CC BY-SA 2.0; state that the excerpt was edited.
Texture Trainer,texture-trainer,Texture recognition,TT084,,Developing,multiple-choice,1,Identify the texture in the extract. (1),Chordal homophony,Chordal homophony | Polyphonic | Monophonic | Unison,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together,modules/texture-trainer/audio/TT084.mp3,yes,,,,,,Homophonic chordal texture,Developing,,"Joseph Haydn — String Quartet in D major, Hob.III:63, Op.64 No.5 ‘The Lark’ — III. Menuetto",,Musopen String Quartet,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT085,,Mastering,extended-text,2,Identify the texture and give one musical reason for your answer. (2),Chordal homophony,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT085.mp3,yes,,,,,,Homophonic chordal texture,Mastering,,"Felix Mendelssohn — Symphony No. 4 in A major, Op. 90 ‘Italian’ — I. Allegro vivace",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT086,,Mastering,extended-text,2,Identify the texture and give one musical reason for your answer. (2),Melody and accompaniment,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT086.mp3,yes,,,,,,Melody and accompaniment,Mastering,,"Felix Mendelssohn — Symphony No. 4 in A major, Op. 90 ‘Italian’ — II. Andante con moto",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 8–19s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
Texture Trainer,texture-trainer,Texture recognition,TT087,,Foundation,multiple-choice,1,Identify the texture in this extract. (1),Monophonic,Monophonic | Homophonic | Polyphonic,monophonic | monophonic | single unaccompanied melodic line | single melodic line | one melodic line | one melody | one line | one part | solo line | solo melody | unaccompanied melody | unaccompanied melodic line | a single melody | a single melodic line | no accompaniment | without accompaniment | no simultaneous accompaniment | no simultaneous independent accompaniment | single performer | one performer | one instrument is heard | one voice is heard | broken chords imply harmony | broken chords do not create separate parts,modules/texture-trainer/audio/TT087.mp3,yes,,,,,,Monophonic texture,Foundation,,"Claude Debussy — Syrinx, L. 129 — Solo flute extract",,"Sarah Bassingthwaite, flute",https://commons.wikimedia.org/wiki/File:Debussy_-_Syrinx.ogg,CC BY-SA 2.0 / EFF Open Audio License,Original source extract: 28–39s. Credit Sarah Bassingthwaite and the Al Goldstein/Pandora Music source; link CC BY-SA 2.0; state that the audio was edited.
Texture Trainer,texture-trainer,Texture recognition,TT088,,Mastering,extended-text,2,Identify the texture and the relationship between the principal line and the supporting parts. (2),Homophonic,,homophonic | homophony | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | chordal | homorhythmic | block chords | homophonic | melody dominated homophony | melody-dominated homophony | melody and accompaniment | melody with accompaniment | tune with accompaniment | tune with backing | melody with backing | main melody with chords | accompanied melody | main tune with chords | solo melody with accompaniment | homophonic | chordal | homorhythmic | homorhythm | block chords | same rhythm | moving together | parts move together | harmony moves together | voices move together | all parts move together | principal idea supported by other parts | a principal idea is supported by other parts | melody is supported by other parts | melody is supported by the other parts | main tune is supported by other parts | main tune is supported by the other parts | parts support one principal idea | main parts move together chordally | parts moving together | parts move together | voices move together | backing chords | chords underneath | subordinate parts | supporting parts | thick homophonic orchestral texture,modules/texture-trainer/audio/TT088.mp3,yes,,,,,,Homophonic texture,Mastering,,"Felix Mendelssohn — Symphony No. 4 in A major, Op. 90 ‘Italian’ — III. Con moto moderato",,Musopen Symphony Orchestra,https://archive.org/details/MusopenCollectionAsFlac,Public Domain Mark 1.0 / Musopen public-domain recording collection,"Original source extract: 0–11s. Recording supplied through the Musopen Collection hosted by Internet Archive and marked Public Domain Mark 1.0. Commercial use is permitted. Retain the exact item page, direct audio URL and recording-specific evidence screenshot in the EchoAural rights record."
